id,gasmetallicity,gasmetallicityhalfrad,mass,halfmassrad,mass_gas,halfmassrad_gas,mass_dm,halfmassrad_dm,mass_stars,halfmassrad_stars,sfr,sfrinhalfrad,spin_x,spin_y,spin_z,starrmetallicity,starmetallicityhalfrad
303497,0.0391897,0.0435817,433.341,102.439,1.63501,106.764,407.8,109.529,23.8762,7.5596,0.274731,0.264839,-2794.59,1428.28,327.919,0.0326296,0.0370664
239022,0.0301129,0.0340954,1010.55,164.685,8.15355,55.2309,978.457,168.804,23.8748,15.2655,2.03889,0.879289,3366.1,9293.71,-4375.48,0.0230506,0.025053
230993,0.0352639,0.0371513,1089.82,215.825,3.75129,217.848,1062.3,220.52,23.7362,13.5896,0.259306,0.238007,-11414.9,-4459.76,-1845.48,0.0275569,0.0298368
277945,0.0125425,0.0115937,676.431,119.792,1.86237,89.2802,650.806,125.369,23.6784,4.4478,0.0250159,0,-1691.45,-2690.8,-991.829,0.032538,0.0359742
206714,0.0362391,0.0382208,917.203,265.451,2.19689,542.245,891.322,272.779,23.6347,9.8785,0.169443,0.169443,-4867.85,-1929.71,2576.34,0.028694,0.0316151
301023,0.0368379,0.038856,461.337,106.477,1.74538,154.415,435.925,113.735,23.6088,7.2261,0.366138,0.36074,618.75,-1197.92,727.49,0.0306314,0.0334853
180487,0.0114507,0.0103961,890.636,201.526,1.49162,314.84,865.608,208.655,23.4492,9.868,0,0,4743.74,-1753.36,4713.95,0.0253512,0.0276553
306108,0.0442532,0.0538124,394.029,117.066,3.3849,46.9342,367.192,126.259,23.4331,10.1257,0.974439,0.192722,5116.29,525.016,137.418,0.0302463,0.0328061
178999,0.011295,0.0113774,151.3,25.1891,0.009595,20.4062,127.764,28.7133,23.3623,6.9781,0,0,-234.111,-1225.49,1258.77,0.0267016,0.0285339
263115,0.0344857,0.0380401,770.491,164.632,2.28276,191.009,744.808,170.531,23.3435,11.3279,0.453941,0.452981,-4831.44,-4999.1,10943.4,0.027157,0.029528
275172,0.0305125,0.036263,566.864,145.237,5.00174,44.5595,538.586,153.891,23.2234,12.4764,0.834569,0.701175,-2891.49,-2554.66,4403.86,0.0276093,0.0306978
293497,0.0460522,0.0493551,519.75,123.984,1.7241,29.8533,495.006,130.909,22.9874,11.302,0.374335,0.248816,-2945.41,123.794,-5625.82,0.0285813,0.0314813
281897,0.0190139,0.0182713,660.088,137.934,1.50404,207.937,635.588,143.954,22.9266,10.8818,0.0454556,0.0454556,2164.01,1508.98,3563.17,0.0273933,0.0304465
259713,0.0430146,0.0548527,451.502,132.605,2.32156,19.3827,426.32,142.335,22.84,10.3551,1.92368,0.88892,6429.33,1117.68,3034.36,0.0318688,0.0359183
285992,0.0235872,0.0247084,583.747,136.911,0.81348,327.291,560.044,142.824,22.8286,8.9862,0.0363139,0.0363139,-448.764,-1250.76,5101.64,0.0302158,0.0338676
80736,0,0,212.256,43.1008,0,0,189.358,47.7653,22.8133,7.3141,0,0,-1258.68,-626.327,1900.88,0.0283019,0.0315744
250636,0.0217757,0.0231221,986.12,165.307,4.12131,316.904,959.277,168.988,22.6244,11.7088,0.0979204,0.0979204,4331.59,6825.57,-6178.48,0.0242972,0.0268148
185230,0.0329203,0.0340915,693.936,139.763,0.479411,25.2611,670.876,145.144,22.5801,11.7337,0.319034,0.0336414,-12004.7,976.426,-1869.16,0.0257955,0.0290764
11,0.0123158,0.0122268,69.8253,12.572,0.007288,4.1328,47.2698,16.0617,22.46,5.9491,0,0,-109.008,52.7991,-38.5597,0.0313636,0.0343337
150861,0.0481105,0.0511001,297.234,56.4026,0.83957,10.7765,274.076,60.1089,22.2777,11.5547,1.07641,1.07641,747.902,1215.03,-1206.92,0.0263179,0.0282838
253907,0.0120197,0.0108429,973.041,184.61,3.77254,359.933,946.912,189.041,22.2309,6.7861,0,0,-4162.97,385.654,1304.01,0.0268617,0.0294675
225517,0.00860755,0.00801266,1281.41,181.852,0.548801,455.982,1258.53,185.362,22.1635,8.2486,0,0,-1863.11,10262,-3250.47,0.0234944,0.0246797
282197,0.0313339,0.0307417,615.866,151.473,2.03313,138.417,591.766,157.428,22.0334,8.794,0.0851198,0.0740471,10839.1,88.237,-2784.1,0.0285342,0.0316076
86189,0.0494579,0.0515774,119.247,25.6667,0.319254,4.6039,96.8685,30.789,22.0267,7.398,1.01506,1.01271,-849.813,-694.3,-667.404,0.033721,0.0383762
110570,0.0340348,0.0380774,184.874,47.5714,0.888966,17.7758,162.096,54.6237,21.8576,9.5383,0.360211,0.331162,2180.36,299.4,-520.207,0.0314644,0.0353223
302171,0.0457672,0.0489959,461.096,145.105,2.74961,107.842,436.479,154.909,21.8389,6.5679,0.14916,0.0952622,-5819.94,2019.17,-1625.62,0.0340361,0.0374071
177130,0.0208876,0.0199464,217.814,37.6947,0.049704,10.8387,195.833,40.6272,21.7503,5.7583,0,0,-359.337,-231.072,-392.041,0.030723,0.0342821
254586,0.0180431,0.0186513,766.792,161.638,1.29871,326.702,743.683,165.552,21.7396,6.2614,0,0,3774.05,-805.419,1256,0.0312418,0.0342404
268840,0.0209551,0.0221622,688.044,155.167,0.507234,310.316,665.801,160.862,21.6704,7.2669,0,0,-5514.48,1976.11,459.429,0.027897,0.0306394
271581,0.0152552,0.0139449,776.712,141.014,3.36229,150.194,751.757,145.596,21.5315,5.4488,0.0708286,0.0571438,-3454.44,1133.13,2723.66,0.0309936,0.0345467
256887,0.0257557,0.0276055,758.237,179.867,2.54853,278.03,734.076,185.28,21.5152,5.6002,0.303328,0.303328,-4917.49,-5999.13,4694.27,0.031418,0.0348359
279484,0.0348264,0.0367315,572.516,129.745,0.740762,345.028,550.296,135.257,21.4302,10.4707,0.226724,0.226724,4769.88,1413.9,-1502.07,0.0259524,0.0282565
132701,0.0248553,0.0256026,551.897,110.922,0.786715,102.909,529.951,116.66,21.0897,7.1544,0.190356,0.185193,1693.54,368.413,-192.496,0.0273916,0.0295407
247039,0.0204152,0.0181703,782.834,177.582,3.1239,383.823,758.601,182.856,21.0581,8.8908,0.0399611,0.0399611,5839.53,5022.09,1813.03,0.0267124,0.028994
135291,0.0455579,0.0574761,163.413,44.2193,2.67519,21.2275,139.67,51.8298,21.047,10.6858,1.92265,0.953508,649.582,521.857,477.523,0.0290489,0.0316024
16943,0.0471072,0.0477404,106.307,25.0079,0.138509,6.9352,85.0873,31.207,21.0422,7.2664,0.0704344,0.0704344,-24.7364,-917.925,-130.447,0.0307596,0.0336371
236045,0.0120063,0.00977495,1232.65,188.566,4.07952,362.575,1207.43,191.245,20.9807,8.4103,0,0,-6761.73,712.437,6442.83,0.0257712,0.0285481
59385,0.024913,0.0250516,820.275,142.087,0.310756,213.207,799.187,145.135,20.6786,12.0604,0.0610849,0.0610849,-3970.21,3451.13,-4906.68,0.0227913,0.0247272
110571,0.0290507,0.0301333,78.5272,15.8018,0.018841,8.1321,57.8073,19.5694,20.646,5.7978,0.0055094,0.0055094,-313.896,-233.883,-202.938,0.0332628,0.0373066
271246,0.0239504,0.0255646,840.235,162.419,2.2755,258.626,817.269,166.186,20.6286,17.1436,0.208177,0.208177,2767.4,5810.8,-920.102,0.0210038,0.0234711
309593,0.0138473,0.011486,427.205,99.7959,0.419561,93.7762,406.28,106.092,20.4596,7.6125,0,0,-1887.02,-750.382,-2002.69,0.029805,0.0337906
262551,0.0405977,0.0538176,633.318,176.636,8.22773,126.295,604.616,184.676,20.4483,5.709,7.61798,4.04967,-9065.05,-108.342,-1224.94,0.0340544,0.038153
298469,0.0299472,0.0301819,520.627,130.261,0.504801,123.933,499.701,137.459,20.348,8.0173,0.115341,0.115341,-870.662,3215.51,2987.25,0.027778,0.0306513
183684,0.0206589,0.024018,166.8,31.7165,0.05188,27.6597,146.36,35.1639,20.3204,6.3575,0,0,-146.588,-184.878,-384.309,0.0281649,0.0305266
260465,0.0305146,0.0343298,745.639,187.525,1.60474,358.003,723.757,192.679,20.2374,10.8073,0.0168668,0.0110817,-4993,5088.68,1104.45,0.0277425,0.0309964
256338,0.0147467,0.0129995,840.251,162.906,2.17772,623.073,817.791,167.343,20.2216,8.3756,0,0,5531.19,1166.89,75.2339,0.0262076,0.0288185
270861,0.0322833,0.0362548,623.666,133.157,2.25226,278.378,601.156,138.247,20.2114,10.1564,0.145614,0.145614,4302.1,-4659.84,-4174.95,0.0284407,0.0323215
237483,0.0146481,0.0130157,861.972,184.651,3.5127,387.935,838.213,188.905,20.1872,10.0173,0,0,1278.81,2223.95,2839.87,0.0258323,0.0281131
16941,0.0184332,0.0159207,232.878,64.8169,0.310201,27.4142,212.363,71.2771,20.1579,5.4659,0,0,988.031,291.485,471.803,0.0332563,0.0371235
161361,0.0221421,0.0262791,1751.69,282.369,16.728,282.222,1714.69,284.719,20.1512,11.1612,0.594403,0.559697,-3657.81,16582.2,-14373.4,0.0236995,0.0260907
235351,0.0243218,0.0263709,1131.96,192.29,9.24036,230.936,1102.57,195.938,20.1034,14.4494,1.34495,0.942086,-3271.7,-7293.49,-7928.05,0.0266745,0.0290072
280151,0.0130606,0.0114956,568.716,126.3,0.356775,61.2363,548.224,131.296,20.0738,9.829,0,0,739.263,3464.81,4544.31,0.0245331,0.0263236
144529,0.0322816,0.0355485,332.694,73.6319,1.45661,20.4524,311.131,78.6095,20.0594,7.504,0.563975,0.554226,387.404,110.334,2844.74,0.0290658,0.0323117
259177,0.0597571,0.0700389,620.205,144.056,9.14601,159.91,591.004,149.908,20.0263,7.4124,2.95558,2.6268,2081.73,1117.49,-1014.12,0.0349673,0.0392607
253500,0.0558819,0.0630548,721.341,189.583,4.67489,231.787,696.614,194.378,20.0245,8.5276,0.671064,0.671064,175.78,302.848,-8043.62,0.0304852,0.03366
294303,0.035051,0.0373299,550.958,153.462,0.532741,170.964,530.456,160.036,19.9691,12.4764,0.0512305,0.0512305,3079,3071.41,-3431.68,0.026216,0.0290129
242959,0.0348266,0.0488953,866.065,206.24,23.5058,157.428,822.574,212.138,19.9662,13.0516,11.0827,6.46271,4988.42,-3127.08,-3867.93,0.0284484,0.0323346
248847,0.0374464,0.0449307,736.037,184.187,6.02923,229.751,710.085,189.219,19.8907,8.7068,1.10815,0.916064,-1837.06,1268.63,-231.543,0.0306494,0.0344
51815,0.0542386,0.0597753,118.651,32.8763,0.365221,8.7071,98.3931,38.2402,19.8717,9.2277,0.667986,0.60187,-455.608,-65.1605,40.1705,0.0323335,0.0358864
282780,0.00860321,0.00888058,725.669,143.919,1.20931,229.895,704.534,148.448,19.8241,5.706,0,0,743.723,102.273,2649.77,0.0267752,0.0294953
280854,0.0210694,0.0204575,688.049,142.228,0.771002,242.099,667.401,146.757,19.7691,9.3208,0.106192,0.106192,-2558.85,254.944,-274.279,0.0242341,0.0261222
248237,0.0337725,0.0352753,279.918,78.8153,0.359417,107.564,259.878,86.6218,19.6404,9.3426,0.197781,0.197781,563.94,1728.99,-669.355,0.0298947,0.0339357
291440,0.0530141,0.0752481,429.145,126.176,1.63421,18.3762,407.86,133.091,19.6295,9.2485,0.921547,0.740683,1494.98,-3651.35,-927.905,0.0319995,0.0370608
30433,0.0593044,0.0655076,125.78,43.3331,1.06505,10.6044,105.107,53.1196,19.59,6.9183,4.72341,4.69778,575.154,-1633.55,1087.38,0.0358656,0.0401161
146856,0.00891327,0.0080153,790.982,123.181,1.10994,234.359,770.122,126.434,19.5877,6.2497,0,0,-2495.07,-478.081,1163.57,0.0251176,0.0276993
249937,0.0250949,0.0293844,987.707,188.666,5.28106,320.617,962.88,192.166,19.475,16.8812,0.28135,0.28135,-1281.27,7105.74,-1558.12,0.022367,0.0246734
313084,0.0516138,0.0635597,281.567,96.0054,7.0591,50.286,255.057,107.343,19.4434,10.3576,11.2498,9.2786,2740.46,689.543,-569.049,0.0318267,0.0346239
288283,0.0455672,0.0530728,597.959,141.464,1.55958,34.9758,576.915,147.041,19.4337,10.4112,2.16029,1.10312,1910.84,2077.31,1253.58,0.0259919,0.0282353
66082,0,0,161.16,36.3028,0.002821,101.36,141.65,40.8302,19.3615,5.6228,0,0,205.163,212.168,85.8483,0.0271383,0.0288033
315656,0.0314137,0.0328136,376.436,95.2358,0.173488,133.841,356.886,101.619,19.3189,6.8226,0.0151828,0.0151828,541.194,2384.53,330.907,0.0296814,0.0324878
226318,0.0517369,0.0528127,214.557,54.7911,0.053315,127.94,195.167,60.3766,19.3031,6.0231,0.00623765,0.00623765,66.946,716.382,-883.183,0.0351913,0.0397468
269755,0.0270413,0.0282884,729.912,141.694,1.68114,118.934,708.861,146.23,19.2834,8.4177,0.250893,0.24963,284.684,-3725.32,6792.9,0.0242411,0.0266398
325910,0.0526164,0.0785851,329.334,103.482,2.58317,52.7091,307.483,111.062,19.253,6.3227,2.86134,1.64053,-1.12456,373.315,-1135.55,0.0343749,0.0387416
277529,0.0387701,0.0425521,556.65,164.819,3.57151,73.564,533.856,172.174,19.1989,11.7199,2.46306,2.35534,-735.936,1571.82,-7384.12,0.0266343,0.029126
318779,0.052076,0.0572546,379.716,93.8447,0.235644,82.0116,360.264,99.5658,19.1815,6.4235,0.250543,0.250543,-720.744,-678.742,-107.443,0.0318681,0.0357843
170089,0.0343318,0.038349,255.992,76.8523,0.699457,17.4011,236.133,83.4043,19.1271,7.6023,0.293034,0.293034,-11.3465,155.223,-2887.54,0.0317631,0.0355131
279773,0.0291068,0.0327019,607.716,156.615,3.40596,149.513,585.153,162.38,19.1134,5.5713,0.391823,0.31335,-1199.13,2061.8,-1977.7,0.0318855,0.0360597
93166,0.0407481,0.0494094,390.444,104.009,9.38352,63.1127,362.094,112.323,18.9668,6.552,21.1048,13.5582,-5284.35,-5431.81,2499.54,0.0328086,0.0362889
266299,0.0165,0.0166184,763.793,149.746,3.48804,111.057,741.315,154.263,18.9319,11.8001,0.214877,0,3168.36,6903.82,2906.7,0.0237627,0.0268075
302431,0.040595,0.0591735,469.295,128.06,5.10429,38.5433,445.233,134.996,18.9246,11.325,3.24459,0.825285,-187.307,3005.65,-4637.88,0.025371,0.027658
310062,0.0328506,0.0334671,407.03,123.413,0.559151,49.1854,387.618,130.908,18.8288,8.2217,0.00544225,0.00496547,-3420.11,6122.25,585.982,0.031873,0.0356555
266775,0.01278,0.0112147,675.417,134.241,0.369772,267.616,656.202,137.979,18.7699,11.057,0,0,4762.33,202.902,-2962.45,0.0242127,0.0267684
312287,0.0408458,0.0572207,378.08,122.837,5.07891,44.7694,354.241,130.445,18.7389,10.4065,1.99126,0.750275,2539.4,-1016.01,-1609.48,0.0298513,0.0330634
41090,0.0243348,0.0252713,947.97,216.385,3.12408,216.375,926.111,220.379,18.6802,20.4714,0.227659,0.227659,16190.6,-16366.9,6900.42,0.0213824,0.0230448
289892,0.0416317,0.0428739,573.634,159.348,1.07795,152.19,553.845,165.934,18.6704,11.0096,0.613258,0.613258,6614.09,5828.02,-2145.63,0.0245488,0.0267819
293759,0.0390483,0.0531533,509.638,154.219,2.77893,91.3626,488.235,162.139,18.6018,10.8444,0.294732,0.224067,2727.91,1738.43,-2940.27,0.0298042,0.0328434
159262,0.0444966,0.0554014,307.324,78.3652,1.32139,13.7521,287.378,83.4585,18.599,10.2273,1.09941,0.857224,-3978.18,1219.51,-267.731,0.0292728,0.0332447
51816,0.0281625,0.0285014,113.28,26.0232,0.021059,0.9865,94.6869,28.6393,18.4973,6.1734,0.091151,0.091151,1018.6,-1454.38,-1421.21,0.0293699,0.0327844
114301,0.0112347,0.00982456,212.326,47.8862,0.21709,41.3441,193.562,52.0664,18.465,7.8054,0.00305733,0,-206.019,53.613,567.407,0.026092,0.0287583
14,0,0,57.8156,11.3683,0,0,39.3443,14.887,18.3886,4.9451,0,0,-379.415,-94.0953,-527.088,0.0297273,0.0322691
277178,0.0394744,0.0371342,749.355,159.009,2.03039,237.081,728.868,163.057,18.3624,10.6349,0.229931,0.18924,-3156.1,245.297,-4493.76,0.0243986,0.0255386
279106,0.0355425,0.0416256,519.646,150.808,2.72242,171.378,498.541,157.917,18.3594,7.7603,0.387234,0.246597,1597.57,3927.22,1094.03,0.0305923,0.0340593
175437,0.0370822,0.0445811,107.789,22.0063,0.849363,13.0618,88.5739,26.4705,18.3425,8.9755,0.463687,0.0997025,-627.575,39.8213,704.37,0.0322777,0.0355601
334336,0.0705618,0.0846049,304.294,89.5695,1.79481,63.5299,284.158,96.7398,18.3239,8.2911,1.02091,0.869755,-1193.56,98.8482,2321.05,0.033598,0.0376946
289656,0.0213916,0.0253382,517.03,122.338,0.962189,124.75,497.706,127.595,18.3017,5.3383,0.135159,0.134459,1854.24,-901.444,-3315.6,0.0296308,0.0332582
306748,0.0284471,0.0329075,462.692,110.929,2.04671,29.4387,442.351,116.882,18.2491,6.2689,0.472956,0.471783,1711.77,3683.04,2047.86,0.0292363,0.0327139
135290,0.0352727,0.0394924,203.588,40.5144,1.80698,21.4121,183.551,43.9904,18.1705,8.8861,1.0079,0.245308,468.345,-680.051,-342.896,0.0250021,0.027563
311316,0.0386138,0.0461417,415.295,118.347,1.48635,151.061,395.654,123.922,18.1215,6.0013,0.571055,0.563134,565.382,949.91,-2312.72,0.0331348,0.0370968
226996,0.0374154,0.0400669,326.339,97.2666,1.50452,158.35,306.743,103.09,18.0701,5.9139,0.152754,0.152754,2048.09,297.192,-2040.61,0.0332666,0.0365841
257808,0.0311028,0.0388932,666.666,182.796,2.03794,93.7589,646.675,188.482,17.9117,6.9434,0.238247,0.234637,491.479,-2196.25,-4234.6,0.0292212,0.0326148
51813,0.0472102,0.0637875,373.491,122.463,2.98308,25.6872,352.643,129.213,17.8472,10.1908,1.65264,1.21801,-4080.29,5600.13,4644.97,0.0285634,0.0320264
321863,0.031909,0.0416132,390.982,104.536,0.06952,48.7704,373.152,111.234,17.7143,9.9821,0,0,3842.39,69.405,759.018,0.0267289,0.0294549
285342,0.0104373,0.0090521,646.909,132.689,1.29601,280.208,627.953,136.737,17.5629,9.3513,0,0,3068.78,329.194,1674.46,0.0231194,0.0254954
275494,0.0623003,0.0716525,489.201,201.064,3.16223,263.383,468.511,208.492,17.5113,7.7395,1.23527,1.20593,13369.1,-5838.77,-9409.45,0.0355315,0.0408841
299934,0.0502641,0.0524886,447.635,142.311,1.34229,95.2809,428.843,148.696,17.4243,8.1638,1.01002,1.0019,-3761.79,874.842,1699.41,0.033732,0.0385429
5,0.0360936,0.0387446,292.443,85.2451,0.23203,6.1087,274.772,91.6905,17.4067,6.0047,0.316162,0.316162,556.101,1302.62,-2007.77,0.0320063,0.036493
275937,0.0101499,0.00881621,757.158,156.354,0.521745,153.442,739.18,160.256,17.3757,10.765,0,0,-5211.87,13579.9,-8304.27,0.0213171,0.0228443
199142,0.0207512,0.0202308,1741.16,256.61,13.2896,257.53,1710.49,258.938,17.3714,65.9744,2.05767,2.05338,8249.38,4751.76,-1147.51,0.0119705,0.0126087
9,0.0454903,0.0555207,119.87,33.9127,1.29745,10.4876,101.227,39.777,17.3273,6.2268,3.84238,1.3868,-1653.28,-124.9,-293.615,0.0314122,0.0348664
280479,0.0120836,0.0120628,738.786,132.218,5.07555,140.315,716.496,135.844,17.138,6.388,0.0493101,0,-1877.94,-1635.93,-2051.03,0.0256257,0.028551
257377,0.0278532,0.0333133,676.304,174.712,1.55675,270.076,657.641,179.471,17.0801,7.4288,0.278237,0.278237,-1036.86,-1184.25,7607.3,0.0292117,0.0323152
340773,0.0388782,0.0428865,285.983,86.5397,0.363719,10.4881,268.585,93.5282,16.9941,6.4694,0.356314,0.356314,1869.51,-2289.07,1068.57,0.0312456,0.0351462
323044,0.0492827,0.0543942,371.267,103.895,1.18981,24.0958,353.11,110.291,16.9486,10.7913,0.699163,0.630111,126.18,-1926.57,2677.58,0.0280474,0.0299641
302806,0.0335606,0.0350837,428.629,108.264,0.937865,77.8713,410.716,114.35,16.9366,8.9546,0.486722,0.417182,2084.94,1831.2,-1128.12,0.0268279,0.0299848
304269,0.010244,0.00975868,498.142,120.528,0.395434,144.945,480.806,124.783,16.8896,5.8128,0,0,3686.74,1834.85,-711.06,0.028154,0.0317035
339311,0.0480317,0.0679684,230.921,84.7396,6.46039,70.0712,207.567,93.7664,16.8848,8.033,4.40507,1.93455,3074.04,2223.46,-148.518,0.0347587,0.0386508
301487,0.0303403,0.0361499,491.946,131.398,1.57687,46.3254,473.45,136.972,16.882,6.739,0.217119,0.189988,-2441.56,6332.76,-725.207,0.0290456,0.0322388
331830,0.0436828,0.0572894,247.529,84.5757,8.03667,73.635,222.632,92.8318,16.8546,10.2047,7.00233,3.81428,-1480.62,645.56,1889.43,0.0302069,0.032737
154949,0.0176058,0.0183333,845.763,156.836,2.52079,206.587,826.259,160.418,16.8494,7.6652,0.351221,0,-3042.11,-1227.8,272.313,0.0229297,0.0254819
322234,0.0289478,0.0326774,377.428,106.46,0.648527,11.9852,359.899,112.154,16.8371,8.1019,0.339882,0.33897,-1514.21,-2610.16,4791.57,0.0285392,0.0319838
321637,0.0423706,0.0489029,344.858,123.979,3.89017,125.111,324.134,131.966,16.821,9.9286,0.333826,0.320238,2063.14,1679.35,6402.84,0.0276875,0.0303643
161364,0.0274513,0.0305846,148.673,35.9057,1.19745,25.2646,130.627,39.3657,16.8172,9.0336,0.325793,0.311487,59.4497,-688.76,216.187,0.0276014,0.030546
330742,0.041804,0.0582889,298.65,97.3833,4.54886,76.0802,277.283,105.197,16.8001,6.8135,2.23045,0.822351,1364.74,23.0097,-1521.02,0.033309,0.0364234
290196,0.0289959,0.0309581,514.201,131.945,2.72957,235.545,494.661,136.503,16.763,6.8928,0.210779,0.210779,3655.15,-1913.16,-2272.69,0.0273743,0.0301883
259714,0.0490804,0.0556726,269.006,74.8858,0.682579,45.9545,251.534,79.369,16.7624,5.6835,0.649864,0.649864,1678.61,108.579,-351.449,0.0339573,0.0384908
339201,0.075979,0.081079,261.608,86.9401,1.40422,93.4226,243.532,94.2588,16.6509,8.0842,0.880988,0.880988,-251.609,1112.41,188.925,0.0341344,0.0385708
255100,0.0343158,0.0386194,533.307,146.598,0.944862,363.763,515.675,151.186,16.6491,9.3214,0.183116,0.183116,-1265.08,771.186,3224.59,0.0284036,0.030547
10,0.0542751,0.0544877,120.37,32.4016,0.043997,1.2368,103.681,37.4648,16.6164,8.4394,0.242401,0.242401,-520.93,-115.231,631.327,0.0289617,0.0323076
263605,0.0490005,0.0529616,618.563,150.137,1.01757,445.949,600.863,154.836,16.6154,8.7459,0.0342157,0.0244895,2022,-5474.85,5204.79,0.0254218,0.0275303
274227,0.0325477,0.0388128,698.049,193.37,4.59814,134.788,676.827,197.728,16.5919,5.147,1.19994,0.613432,8472.48,4224.97,-6636.43,0.0304852,0.0333176
290464,0.0399771,0.0450435,520.026,134.226,5.28503,61.2028,498.158,139.841,16.5557,9.7531,5.61693,4.12436,4543.44,898.525,-340.845,0.0262445,0.0284131
307309,0.054593,0.0606804,362.103,127.163,2.66847,14.6523,342.897,136.209,16.5254,8.9875,7.93601,6.90173,3274.93,1458.72,2083.67,0.0316045,0.0354894
331703,0.0493211,0.050531,281.068,88.5163,1.1934,142.919,263.414,94.4095,16.4364,7.6396,0.216696,0.216696,590.093,1370.78,-2739.74,0.0338996,0.0387947
163933,0.0231428,0.0254953,303.567,71.0182,0.806379,11.7984,286.38,74.7613,16.3062,6.3673,0.664109,0.50198,1593.5,504.645,505.559,0.0251127,0.0279096
274689,0.0469438,0.0519765,682.074,156.713,2.70686,151.276,663.047,160.875,16.2833,9.9885,1.04918,0.992267,3933.38,-1139.11,-3202.32,0.0248759,0.0277464
296519,0.0341288,0.0412046,505.028,133.568,7.38881,104.929,481.342,138.887,16.2772,11.8781,5.78648,3.8444,5716.87,-3052.79,-1218.95,0.0248406,0.0280904
303271,0.0337274,0.0370739,489.539,120.811,2.94,28.4998,470.342,126.37,16.2056,7.5717,0.577625,0.377885,5443.8,564.03,-107.982,0.026154,0.0294545
297951,0.0381352,0.0402321,496.791,128.087,1.46135,178.683,479.113,132.092,16.1843,8.7261,0.351388,0.351388,-2092.69,5365.07,1075.41,0.0277237,0.0307823
315490,0.0582334,0.059634,404.495,132.684,1.44671,123.117,386.937,138.851,16.0934,6.7558,0.698052,0.678225,947.531,2052.63,-619.447,0.0332725,0.0371197
255612,0.0207231,0.0223875,874.274,192.385,1.06389,195.713,857.049,196.577,16.0523,5.5804,0.182661,0.182661,1110.51,371.22,-5404.09,0.0253732,0.02799
305507,0.0584144,0.063883,332.731,132.852,3.51537,118.769,313.204,141.071,16,6.9443,3.23323,3.11956,1540.4,-2489.17,-3291.87,0.0350505,0.0397914
284147,0.0243416,0.0283594,632.322,153.281,2.98058,218.48,613.307,157.967,15.9233,5.61,0.18994,0.18994,-1008.64,-337.744,163.404,0.0256312,0.0268956
338375,0.0437924,0.0565662,252.12,94.6629,2.28327,85.461,234.012,103.351,15.8133,8.6696,0.661165,0.484568,-679.329,399.775,-724.2,0.032525,0.037397
